capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
2121,17.803731999999993,0,8.1669,1.9485,1.7235,1.7508,0.1467,0.0028,0.0067,0.0001,0.0246,0.0361,0.0019,0.0007,0.0088,0.0001,0.0014,0.0015,0.0001,0.0001,0.0083,0.0011,0.0004,0.0024,0.0001,0.0728,0.0149,0.0,0.0085,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2122,17.811898899999992,0,8.4567,1.7775,1.7889,1.7038,0.1737,0.0027,0.0047,0.0002,0.0408,0.0504,0.0028,0.0008,0.0114,0.0001,0.0021,0.0014,0.0001,0.0002,0.008,0.0013,0.0004,0.0025,0.0001,0.0917,0.0201,0.0001,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2123,17.820355599999992,0,8.3012,1.8833,1.8149,1.792,0.1671,0.0031,0.0048,0.0003,0.0324,0.0426,0.0023,0.001,0.0115,0.0001,0.0017,0.0015,0.0,0.0001,0.0085,0.0013,0.0009,0.0026,0.0,0.0851,0.0194,0.0,0.0071,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2124,17.82865679999999,0,8.3999,1.7391,1.8287,1.7766,0.1693,0.0037,0.0067,0.0002,0.0345,0.0474,0.0019,0.0008,0.0093,0.0001,0.0015,0.0014,0.0005,0.0001,0.0084,0.0012,0.0009,0.0024,0.0,0.0859,0.0173,0.0001,0.0088,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2125,17.83705669999999,0,8.2019,1.8341,1.8119,1.7134,0.1601,0.0037,0.0072,0.0003,0.0195,0.0328,0.002,0.0007,0.01,0.0001,0.0021,0.0015,0.0001,0.0002,0.0093,0.0012,0.0004,0.0026,0.0,0.0744,0.017,0.0,0.0089,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2126,17.84525859999999,0,8.438,1.7954,1.8097,1.6219,0.1746,0.0032,0.007,0.0002,0.0358,0.049,0.0024,0.0008,0.0104,0.0002,0.0016,0.0014,0.0,0.0002,0.0084,0.0018,0.0004,0.0027,0.0001,0.0895,0.0165,0.0,0.0082,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2127,17.853696599999992,0,8.1999,1.9794,1.7343,1.7075,0.1534,0.0028,0.0062,0.0002,0.0279,0.0392,0.0018,0.0006,0.0094,0.0002,0.0015,0.0016,0.0001,0.0001,0.0084,0.0016,0.0004,0.0023,0.0001,0.0764,0.0149,0.0001,0.008,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2128,17.861896499999993,0,8.4152,1.896,1.7919,1.7351,0.1792,0.0032,0.0074,0.0002,0.0362,0.0494,0.0021,0.0008,0.0099,0.0002,0.0017,0.0015,0.0007,0.0001,0.0087,0.0012,0.0008,0.0027,0.0,0.0902,0.0183,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2129,17.870311699999995,0,8.297,1.9129,1.7136,1.7235,0.1506,0.0027,0.0066,0.0002,0.0251,0.0366,0.0019,0.001,0.01,0.0001,0.0016,0.0013,0.0002,0.0001,0.0077,0.001,0.0004,0.0026,0.0,0.074,0.0158,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2130,17.878608699999994,0,8.3758,1.7953,1.7764,1.7506,0.1718,0.0026,0.0064,0.0002,0.0368,0.0488,0.0024,0.0008,0.0118,0.0002,0.0014,0.0014,0.0,0.0001,0.0084,0.0012,0.0005,0.0027,0.0001,0.0903,0.0173,0.0,0.0073,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2131,17.886984499999993,0,8.3903,1.7531,1.8574,1.6789,0.1768,0.0035,0.0077,0.0002,0.0315,0.0456,0.0022,0.0013,0.0112,0.0002,0.0017,0.0016,0.0002,0.0001,0.0083,0.0014,0.0006,0.0027,0.0,0.0866,0.0198,0.0001,0.0092,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2132,17.895374799999992,0,8.4347,1.9178,1.8773,1.7833,0.1952,0.0031,0.0075,0.0003,0.0455,0.0594,0.0024,0.001,0.0101,0.0002,0.0017,0.002,0.0001,0.0002,0.0086,0.0012,0.0005,0.0028,0.0001,0.1012,0.0188,0.0,0.008,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2133,17.90380949999999,0,8.1771,1.7855,1.8346,1.664,0.1551,0.0027,0.0063,0.0002,0.026,0.0376,0.0018,0.0007,0.0097,0.0002,0.0021,0.0015,0.0,0.0006,0.0087,0.0011,0.0004,0.0024,0.0,0.0758,0.018,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2134,17.91198659999999,0,8.3703,1.7674,1.8236,1.6726,0.1624,0.0028,0.0068,0.0001,0.034,0.0458,0.0023,0.0006,0.009,0.0002,0.0014,0.0018,0.0,0.0001,0.0085,0.001,0.0005,0.0022,0.0,0.0829,0.016,0.0,0.0079,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2135,17.92035689999999,0,8.2554,1.6845,1.8012,1.7022,0.1819,0.0045,0.0078,0.0002,0.0286,0.0435,0.0022,0.0007,0.0109,0.0002,0.0021,0.0017,0.0001,0.0002,0.0085,0.0012,0.0005,0.0028,0.0001,0.0858,0.0189,0.0,0.0094,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2136,17.92861229999999,0,8.325,1.6551,1.7139,1.6937,0.169,0.0025,0.005,0.0001,0.0398,0.0499,0.0023,0.0007,0.0115,0.0001,0.002,0.0014,0.0001,0.0001,0.0086,0.0013,0.0004,0.0026,0.0,0.0923,0.016,0.0001,0.0082,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2137,17.93693729999999,0,8.2694,1.6568,1.682,1.7154,0.1538,0.0033,0.0063,0.0001,0.0292,0.0416,0.0019,0.0007,0.0098,0.0001,0.0015,0.0016,0.0001,0.0001,0.0082,0.0014,0.0004,0.0023,0.0001,0.0786,0.0149,0.0001,0.0086,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2138,17.94520669999999,0,8.3814,1.6971,1.7274,1.7763,0.1716,0.0025,0.0045,0.0003,0.0389,0.049,0.0029,0.0007,0.0118,0.0001,0.0022,0.0014,0.0,0.0002,0.0081,0.0011,0.0005,0.0027,0.0,0.0908,0.0191,0.0,0.0073,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2139,17.95358809999999,0,8.365,1.6783,1.7025,1.5981,0.1572,0.0032,0.0062,0.0002,0.0269,0.0385,0.0022,0.0006,0.0089,0.0002,0.0019,0.002,0.0,0.0002,0.0081,0.001,0.0004,0.0022,0.0,0.0751,0.018,0.0,0.0069,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2140,17.96195309999999,0,8.4544,2.1201,1.892,1.6899,0.1787,0.0031,0.0068,0.0003,0.0396,0.0518,0.0027,0.0007,0.0102,0.0001,0.0014,0.0015,0.0001,0.0002,0.0086,0.0013,0.0004,0.0028,0.0,0.0926,0.0189,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2141,17.970407499999993,0,8.2137,1.7913,1.7508,1.6919,0.1644,0.0029,0.0048,0.0002,0.031,0.0409,0.0024,0.0008,0.0118,0.0002,0.0016,0.0015,0.0,0.0001,0.009,0.0013,0.0004,0.0033,0.0,0.084,0.0174,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2142,17.978621199999992,0,8.3172,1.703,1.7367,1.6993,0.1652,0.0026,0.0058,0.0003,0.0351,0.0464,0.0024,0.0007,0.011,0.0002,0.0015,0.0018,0.0001,0.0002,0.0084,0.0016,0.0005,0.0028,0.0,0.0883,0.0167,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2143,17.986938399999993,0,8.2782,1.7099,1.7193,1.7273,0.1716,0.0032,0.0064,0.0003,0.0311,0.0442,0.002,0.0007,0.0091,0.0006,0.0015,0.0015,0.0002,0.0002,0.0087,0.0012,0.0009,0.0026,0.0001,0.0838,0.0204,0.0001,0.0077,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2144,17.995216599999992,0,8.3603,1.8038,1.7138,1.7528,0.1766,0.0032,0.0075,0.0002,0.0356,0.0491,0.0023,0.0006,0.0102,0.0002,0.0019,0.0014,0.0001,0.0001,0.0095,0.0011,0.0005,0.0031,0.0,0.09,0.018,0.0,0.0088,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2145,18.00357689999999,0,8.4752,1.8132,1.7607,1.7406,0.1796,0.0031,0.007,0.0003,0.0297,0.0426,0.0027,0.0008,0.0108,0.0003,0.0021,0.0018,0.0,0.0001,0.01,0.0013,0.001,0.0027,0.0,0.0862,0.0186,0.0,0.008,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2146,18.01205209999999,0,8.3033,1.85,1.8804,1.685,0.1765,0.0031,0.0065,0.0001,0.035,0.0471,0.0025,0.0009,0.012,0.0001,0.0016,0.002,0.0001,0.0002,0.0088,0.0014,0.0004,0.0028,0.0,0.0905,0.0184,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2147,18.020355399999993,0,8.1503,1.8119,1.7229,1.8145,0.1679,0.0025,0.0051,0.0003,0.033,0.043,0.0027,0.0008,0.0119,0.0001,0.0021,0.0014,0.0,0.0007,0.0085,0.0012,0.0004,0.0026,0.0001,0.0865,0.0185,0.0,0.0088,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2148,18.028505699999993,0,8.4985,1.949,1.6867,1.6889,0.1749,0.003,0.0064,0.0001,0.0348,0.0464,0.0023,0.0009,0.0105,0.0001,0.0019,0.0014,0.0001,0.0001,0.0084,0.0012,0.0009,0.0027,0.0,0.088,0.0219,0.0,0.0084,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2149,18.037004199999995,0,8.257,1.8657,1.8112,1.6859,0.165,0.003,0.005,0.0002,0.0301,0.0405,0.0022,0.0013,0.009,0.0001,0.0015,0.0021,0.0,0.0001,0.009,0.0012,0.0004,0.0031,0.0,0.0797,0.0202,0.0,0.0105,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2150,18.045261199999995,0,8.4137,1.8798,1.7633,1.6952,0.1759,0.0029,0.0053,0.0002,0.0351,0.046,0.0023,0.001,0.0116,0.0001,0.0019,0.0015,0.0001,0.0001,0.0087,0.0011,0.0005,0.0025,0.0,0.0885,0.02,0.0,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2151,18.053674899999994,0,8.2407,1.7008,1.774,1.7277,0.1525,0.0026,0.0066,0.0002,0.0265,0.0378,0.0019,0.0007,0.009,0.0001,0.0013,0.0013,0.0,0.0001,0.0079,0.001,0.0004,0.0023,0.0001,0.0735,0.0177,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2152,18.061915599999995,0,8.4316,1.7864,1.7665,1.7116,0.1769,0.003,0.0048,0.0002,0.0401,0.0502,0.0022,0.0009,0.0102,0.0001,0.0016,0.002,0.0,0.0001,0.009,0.0016,0.0005,0.0026,0.0,0.0924,0.0206,0.0001,0.0082,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2153,18.070347199999997,0,8.1978,1.7438,1.7322,1.7378,0.1679,0.0027,0.0065,0.0001,0.0338,0.0455,0.003,0.0009,0.0125,0.0001,0.0015,0.0015,0.0001,0.0001,0.0083,0.0013,0.0004,0.0029,0.0,0.088,0.0203,0.0,0.0091,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2154,18.078545,0,8.3609,1.7458,1.6813,1.6223,0.1645,0.0024,0.0046,0.0001,0.0379,0.0471,0.0025,0.0008,0.0103,0.0001,0.0013,0.0017,0.0,0.0001,0.0082,0.0016,0.0004,0.0026,0.0001,0.0864,0.0173,0.0001,0.0083,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2155,18.086905899999998,0,8.2839,1.7597,1.6548,1.6446,0.1591,0.0031,0.0068,0.0001,0.0255,0.038,0.0022,0.0009,0.0099,0.0001,0.0019,0.0013,0.0,0.0001,0.0078,0.0013,0.0005,0.0026,0.0001,0.0765,0.0192,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2156,18.095189799999996,0,8.6555,1.7403,1.7725,1.7642,0.1668,0.003,0.0066,0.0001,0.0335,0.0454,0.002,0.0008,0.0094,0.0001,0.0016,0.0014,0.0001,0.0001,0.0086,0.0012,0.0004,0.0024,0.0,0.0825,0.0195,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2157,18.103845299999996,0,8.1513,2.0944,1.9446,1.7586,0.1689,0.0043,0.0074,0.0002,0.0285,0.0431,0.0026,0.0008,0.0111,0.0001,0.0018,0.0016,0.0,0.0001,0.0076,0.0014,0.0005,0.0023,0.0,0.0819,0.0174,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2158,18.111996599999998,0,8.4403,1.7633,1.9412,1.7323,0.2237,0.0032,0.0068,0.0001,0.0395,0.0519,0.0023,0.0008,0.0104,0.0001,0.0016,0.0016,0.0001,0.0001,0.0084,0.0013,0.0005,0.0028,0.0,0.0935,0.0219,0.0,0.0075,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2159,18.120436899999998,0,8.1397,1.7815,1.7361,1.7379,0.1578,0.0031,0.0068,0.0002,0.0258,0.038,0.0022,0.0004,0.009,0.0001,0.0016,0.0014,0.0001,0.0001,0.0088,0.0012,0.001,0.0024,0.0001,0.0761,0.0191,0.0001,0.0087,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2160,18.1285766,0,8.4012,1.7536,1.7315,1.6056,0.1807,0.0029,0.0072,0.0001,0.0403,0.053,0.0028,0.0009,0.0112,0.0002,0.0014,0.0017,0.0001,0.0001,0.0083,0.0012,0.0004,0.0027,0.0,0.0946,0.019,0.0001,0.0091,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2161,18.1369778,0,8.2886,1.7065,1.7254,1.7188,0.1684,0.0029,0.0054,0.0001,0.0324,0.0431,0.0023,0.0006,0.0114,0.0001,0.0016,0.002,0.0001,0.0001,0.0083,0.0013,0.0005,0.0027,0.0,0.0849,0.0185,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2162,18.1452664,0,8.3429,1.7097,1.7339,1.6916,0.1654,0.0027,0.0047,0.0001,0.0377,0.047,0.0028,0.0007,0.0119,0.0001,0.0015,0.0015,0.0,0.0001,0.0081,0.0013,0.0004,0.0028,0.0,0.0889,0.0169,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2163,18.1536093,0,8.4898,1.6826,1.9144,1.6683,0.1686,0.0029,0.0064,0.0001,0.0296,0.041,0.0025,0.0008,0.0128,0.0002,0.002,0.0016,0.0001,0.0002,0.0082,0.0012,0.0005,0.0028,0.0,0.0835,0.02,0.0,0.0102,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2164,18.1620991,0,8.2114,1.916,1.7473,1.794,0.1676,0.0027,0.0058,0.0001,0.0395,0.0501,0.0021,0.0007,0.0094,0.0001,0.0019,0.0017,0.0001,0.0006,0.0076,0.0012,0.0004,0.0024,0.0001,0.0878,0.0167,0.0001,0.0089,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2165,18.1703105,0,8.3311,1.7224,1.7417,1.7469,0.1674,0.003,0.005,0.0001,0.0303,0.0404,0.0025,0.0009,0.0122,0.0001,0.0017,0.002,0.0,0.0001,0.0083,0.0012,0.0004,0.0028,0.0001,0.0838,0.0199,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2166,18.1786416,0,8.3294,1.639,1.7814,1.7114,0.1682,0.0025,0.0063,0.0001,0.0348,0.0457,0.0024,0.0007,0.012,0.0002,0.0016,0.0018,0.0,0.0002,0.0081,0.0013,0.0009,0.0026,0.0,0.0878,0.0193,0.0,0.0083,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2167,18.186971,0,8.3032,1.7182,1.7998,1.6807,0.1667,0.0029,0.0072,0.0001,0.029,0.0415,0.0024,0.0007,0.0103,0.0001,0.0015,0.0019,0.0,0.0001,0.0076,0.0014,0.0004,0.0026,0.0001,0.0804,0.0194,0.0001,0.0072,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2168,18.1952742,0,8.3175,1.7309,1.7241,1.7126,0.1569,0.0026,0.0067,0.0002,0.0302,0.0417,0.002,0.0007,0.0087,0.0001,0.0017,0.0019,0.0001,0.0002,0.0077,0.001,0.0004,0.0024,0.0,0.0779,0.0174,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2169,18.2035917,0,8.3228,1.7662,1.6946,1.7873,0.1642,0.0026,0.0054,0.0003,0.0319,0.042,0.0028,0.0008,0.0116,0.0001,0.0014,0.0021,0.0001,0.0002,0.0085,0.0012,0.0005,0.0028,0.0001,0.0839,0.0183,0.0001,0.0083,0.0,125.0,0.0,62.0,63.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
