capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
2121,17.833133800000027,0,9.0652,2.038,3.8302,1.9845,0.4281,0.0051,0.021,0.0004,0.1028,0.1327,0.0054,0.0023,0.0207,0.0001,0.0024,0.0033,0.0002,0.0002,0.0124,0.0022,0.0006,0.0001,0.0126,0.0002,0.2234,0.0638,0.0309,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2122,17.842199000000026,0,7.6939,2.1321,3.3333,2.0035,0.4208,0.0048,0.0166,0.0004,0.1005,0.1256,0.0042,0.0013,0.0169,0.0003,0.0026,0.0023,0.0001,0.0002,0.0112,0.002,0.0006,0.0002,0.011,0.0001,0.2045,0.0744,0.033,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2123,17.849892900000025,0,8.5498,2.4079,3.5953,2.0595,0.4108,0.0036,0.0199,0.0006,0.1132,0.1407,0.0037,0.0012,0.015,0.0002,0.002,0.0026,0.0,0.0001,0.0116,0.0023,0.0005,0.0002,0.0102,0.0001,0.2145,0.059,0.054,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2124,17.858442700000026,0,8.2564,2.1072,3.5452,2.0313,0.4835,0.0048,0.0183,0.0004,0.1774,0.2036,0.0041,0.0014,0.0167,0.0003,0.0027,0.0026,0.0002,0.0002,0.01,0.0026,0.0007,0.0001,0.0104,0.0,0.2764,0.0687,0.0271,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2125,17.866699100000027,0,8.0505,2.1439,3.14,1.9926,0.351,0.0048,0.0189,0.0004,0.0732,0.1001,0.0033,0.0015,0.0141,0.0002,0.0015,0.002,0.0,0.0002,0.0072,0.0017,0.0004,0.0002,0.01,0.0001,0.165,0.054,0.0294,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2126,17.874749600000026,0,8.3113,2.0931,2.793,1.9947,0.3752,0.0032,0.0161,0.0005,0.0958,0.1191,0.0032,0.0013,0.0127,0.0002,0.0019,0.0023,0.0001,0.0002,0.009,0.0023,0.0006,0.0,0.0103,0.0,0.1875,0.0596,0.0295,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2127,17.883060900000025,0,8.3578,2.1134,3.2557,2.0133,0.4441,0.0056,0.0185,0.0002,0.1289,0.1567,0.0038,0.0012,0.0157,0.0003,0.0021,0.0021,0.0,0.0002,0.0102,0.0018,0.0005,0.0001,0.0107,0.0001,0.2313,0.0685,0.0296,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2128,17.891418700000024,0,8.0468,2.0971,2.8196,2.1429,0.365,0.0035,0.0142,0.0005,0.0841,0.1049,0.0038,0.0014,0.0142,0.0001,0.0023,0.0026,0.0002,0.0002,0.0096,0.002,0.0006,0.0001,0.0106,0.0002,0.1764,0.0587,0.0293,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2129,17.899465500000023,0,8.7694,2.0542,3.202,2.006,0.3706,0.0035,0.0168,0.0004,0.0824,0.1061,0.0032,0.0011,0.0161,0.0002,0.0025,0.002,0.0,0.0002,0.0102,0.0019,0.0005,0.0,0.0103,0.0,0.1768,0.0609,0.0305,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2130,17.90823490000002,0,8.6574,2.056,3.3863,2.0707,0.4899,0.006,0.027,0.0005,0.0902,0.1283,0.0042,0.0021,0.0206,0.0003,0.0026,0.0024,0.0002,0.0001,0.0121,0.0021,0.0005,0.0002,0.0167,0.0002,0.2376,0.1021,0.0591,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2131,17.916892300000022,0,8.0587,1.9701,3.1885,2.2538,0.4277,0.0037,0.0212,0.0003,0.1004,0.1292,0.0041,0.0014,0.0187,0.0003,0.0024,0.0023,0.0006,0.0002,0.0126,0.002,0.0005,0.0,0.0108,0.0001,0.2112,0.0726,0.0317,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2132,17.92495100000002,0,8.1638,2.1314,3.0664,2.1053,0.4019,0.0048,0.0153,0.0003,0.0944,0.1176,0.0043,0.0015,0.018,0.0004,0.0025,0.0021,0.0,0.0003,0.0111,0.002,0.0007,0.0001,0.0111,0.0001,0.1941,0.0731,0.0261,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2133,17.93311480000002,0,8.1119,2.0339,3.1363,2.0907,0.3859,0.0034,0.0156,0.0003,0.0903,0.1128,0.004,0.0021,0.0167,0.0004,0.0023,0.0025,0.0002,0.0008,0.0117,0.0021,0.0006,0.0001,0.0105,0.0001,0.1916,0.0623,0.0275,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2134,17.94122670000002,0,9.0844,2.0389,3.425,2.0048,0.4785,0.0033,0.0179,0.0004,0.1026,0.135,0.0049,0.0017,0.0198,0.0003,0.0036,0.0028,0.0001,0.0001,0.0142,0.0029,0.0008,0.0002,0.0145,0.0002,0.2439,0.0878,0.0294,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2135,17.950311100000018,0,8.3197,2.1698,3.6751,2.0267,0.424,0.0052,0.014,0.0004,0.1025,0.126,0.0042,0.0018,0.0208,0.0002,0.0024,0.0026,0.0002,0.0003,0.0159,0.0023,0.0006,0.0002,0.0138,0.0001,0.2204,0.062,0.0278,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2136,17.95863080000002,0,7.6363,2.0797,3.1316,2.1434,0.4215,0.0054,0.0184,0.001,0.107,0.135,0.0033,0.0015,0.0161,0.0003,0.0021,0.0024,0.0002,0.0005,0.0123,0.0018,0.0006,0.0005,0.0111,0.0,0.2092,0.0575,0.0269,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2137,17.96626710000002,0,9.0697,2.0729,3.5395,2.0877,0.3862,0.0055,0.0206,0.0004,0.0918,0.1218,0.0037,0.0013,0.0168,0.0001,0.0026,0.002,0.0,0.0001,0.0111,0.0023,0.0005,0.0,0.0106,0.0,0.1938,0.0539,0.0318,0.0,263.0,0.0,200.0,63.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2138,17.975336800000022,0,7.9856,2.3502,3.2398,2.0177,0.5335,0.0043,0.0314,0.0003,0.0965,0.1362,0.0051,0.0018,0.0228,0.0002,0.0029,0.0031,0.0002,0.0006,0.0146,0.0025,0.0005,0.0002,0.0134,0.0002,0.2449,0.0737,0.0256,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2139,17.983322400000024,0,8.1252,2.1258,3.2156,2.1295,0.4806,0.0058,0.0213,0.0004,0.1158,0.1471,0.0037,0.0013,0.0177,0.0003,0.0027,0.0022,0.0,0.0002,0.0132,0.0022,0.0005,0.0001,0.0107,0.0,0.2253,0.0684,0.0249,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2140,17.991447600000022,0,8.5674,2.019,3.1382,2.0091,0.3841,0.0053,0.0166,0.0003,0.0785,0.1046,0.0039,0.0012,0.0153,0.0006,0.0019,0.0025,0.0001,0.0001,0.0116,0.002,0.0006,0.0002,0.0108,0.0,0.1763,0.0647,0.0757,0.0,263.0,0.0,200.0,63.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2141,18.000015000000023,0,7.998,2.0061,3.2368,2.0163,0.404,0.0053,0.0188,0.0003,0.0957,0.1231,0.0046,0.0015,0.0161,0.0003,0.0023,0.0029,0.0003,0.0002,0.011,0.0021,0.0013,0.0,0.011,0.0001,0.203,0.0605,0.0264,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2142,18.008013000000023,0,8.9633,2.0,3.5655,2.0954,0.5096,0.0063,0.0256,0.0004,0.1096,0.1462,0.0049,0.0017,0.0226,0.0003,0.0029,0.0034,0.0002,0.0002,0.0154,0.0036,0.0007,0.0001,0.0125,0.0,0.248,0.1035,0.0264,0.0,263.0,0.0,200.0,63.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2143,18.016976300000024,0,7.7557,2.3239,3.1653,2.0869,0.4625,0.0052,0.0206,0.0003,0.1143,0.1435,0.0039,0.0014,0.0187,0.0004,0.0028,0.0023,0.0002,0.0002,0.0135,0.0022,0.0011,0.0,0.011,0.0001,0.2259,0.0797,0.0247,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2144,18.024732000000025,0,8.6757,2.3232,3.2769,2.1858,0.5145,0.0067,0.0241,0.0004,0.1035,0.1391,0.0052,0.0016,0.0229,0.0003,0.0026,0.0028,0.0001,0.0002,0.0156,0.0024,0.0007,0.0005,0.013,0.0001,0.248,0.1008,0.0269,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2145,18.033407700000026,0,8.4518,2.2647,3.6134,2.1627,0.4206,0.0039,0.0208,0.0005,0.0905,0.119,0.0046,0.0013,0.0182,0.0002,0.0027,0.0023,0.0003,0.0002,0.0134,0.0022,0.0009,0.0001,0.0125,0.0,0.2022,0.0631,0.0275,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2146,18.041859500000026,0,8.2742,1.996,3.5604,2.0649,0.3759,0.0046,0.0187,0.0003,0.0834,0.1111,0.0036,0.0012,0.0154,0.0001,0.0028,0.0021,0.0003,0.0001,0.0111,0.0022,0.0006,0.0001,0.0113,0.0001,0.1837,0.0585,0.0251,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2147,18.050133700000025,0,8.3561,2.0696,3.5342,2.0323,0.4319,0.0034,0.0202,0.0009,0.1201,0.1478,0.0041,0.0014,0.015,0.0002,0.0023,0.0028,0.0001,0.0001,0.0117,0.002,0.0006,0.0001,0.0107,0.0001,0.2245,0.0724,0.0281,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2148,18.058489800000025,0,7.9449,2.4442,3.1174,2.0604,0.3855,0.0046,0.0185,0.0006,0.0813,0.1089,0.0033,0.0019,0.0157,0.0002,0.0022,0.002,0.0,0.0001,0.012,0.0025,0.0006,0.0001,0.0103,0.0001,0.181,0.0584,0.0302,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2149,18.066434700000023,0,8.6523,2.0568,3.2218,2.0008,0.3909,0.0049,0.0149,0.0004,0.0955,0.1183,0.0038,0.0013,0.0169,0.0001,0.0025,0.0022,0.0001,0.0002,0.0101,0.0024,0.0004,0.0002,0.0107,0.0,0.1931,0.0709,0.0281,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2150,18.075087000000025,0,8.434,2.1176,3.5896,2.1487,0.4254,0.0026,0.0178,0.0003,0.0956,0.1193,0.0038,0.0016,0.017,0.0003,0.002,0.0026,0.0002,0.0001,0.012,0.0026,0.0006,0.0001,0.0124,0.0,0.1989,0.0672,0.028,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2151,18.083521000000026,0,8.3931,2.2141,3.6123,2.0072,0.4468,0.0051,0.0171,0.0004,0.1216,0.1484,0.0049,0.0017,0.0198,0.0004,0.0018,0.0028,0.0002,0.0001,0.0116,0.0024,0.0006,0.0001,0.0112,0.0001,0.2326,0.0733,0.0248,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2152,18.091914100000025,0,7.8251,2.1073,3.1511,2.0302,0.3907,0.0054,0.0203,0.0003,0.0842,0.1132,0.0033,0.0012,0.0151,0.0002,0.0022,0.002,0.0003,0.0006,0.0103,0.0025,0.0005,0.0,0.0128,0.0,0.1881,0.0636,0.0295,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2153,18.099739200000027,0,9.2207,1.9226,3.9445,2.0786,0.3832,0.0047,0.015,0.0005,0.0827,0.1059,0.0041,0.0016,0.0185,0.0004,0.0028,0.0025,0.0002,0.0001,0.0112,0.0026,0.0005,0.0001,0.0109,0.0001,0.184,0.0576,0.0304,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2154,18.108959900000027,0,7.5188,2.1491,3.0129,2.0181,0.432,0.0069,0.0202,0.0004,0.1044,0.1357,0.0034,0.0015,0.0156,0.0002,0.0023,0.0025,0.0002,0.0001,0.0107,0.0021,0.0005,0.0001,0.011,0.0,0.2092,0.0636,0.0307,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2155,18.116478700000027,0,8.0866,2.1701,3.0124,2.1086,0.401,0.0061,0.022,0.0003,0.0805,0.1117,0.0038,0.0013,0.0167,0.0002,0.0021,0.0024,0.0002,0.0001,0.0113,0.0022,0.0005,0.0002,0.0105,0.0001,0.1884,0.0578,0.0304,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2156,18.124565300000025,0,8.8923,1.9843,3.2192,2.0639,0.4021,0.0037,0.0141,0.0003,0.1162,0.1366,0.0038,0.0017,0.0147,0.0002,0.0032,0.0022,0.0002,0.0005,0.0107,0.002,0.0006,0.0001,0.0104,0.0,0.2094,0.0574,0.0321,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2157,18.133457600000025,0,7.9722,2.0434,3.0942,2.0764,0.4079,0.0048,0.0157,0.0004,0.0948,0.119,0.0039,0.0016,0.0185,0.0003,0.0025,0.0024,0.0002,0.0002,0.0119,0.0019,0.0005,0.0001,0.0112,0.0001,0.1987,0.0703,0.025,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2158,18.141429800000026,0,8.5953,2.0703,3.5707,2.1123,0.3939,0.0052,0.0197,0.0003,0.0782,0.1076,0.0042,0.0013,0.0166,0.0001,0.0022,0.0021,0.0002,0.0002,0.0115,0.0025,0.0005,0.0002,0.0105,0.0001,0.1824,0.0735,0.0271,0.0,263.0,0.0,200.0,63.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2159,18.150025100000025,0,8.3684,2.032,3.2172,2.1029,0.5166,0.0067,0.0279,0.0006,0.0936,0.1332,0.005,0.0016,0.0227,0.0005,0.0033,0.0021,0.0002,0.0001,0.0144,0.0024,0.0005,0.0001,0.0135,0.0001,0.2374,0.1084,0.0278,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2160,18.158393500000024,0,8.1857,2.2721,3.309,2.2055,0.4492,0.0039,0.0253,0.0004,0.1039,0.137,0.0036,0.0015,0.015,0.0002,0.0028,0.0024,0.0002,0.0001,0.0133,0.002,0.0006,0.0002,0.0111,0.0001,0.2144,0.0772,0.0264,0.0,263.0,0.0,200.0,63.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2161,18.166579200000022,0,8.5984,2.2147,3.6258,2.1636,0.4745,0.006,0.0263,0.0005,0.1004,0.1368,0.0044,0.0016,0.0193,0.0002,0.0036,0.0025,0.0003,0.0001,0.0132,0.0023,0.0006,0.0001,0.0122,0.0,0.2254,0.0795,0.0251,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2162,18.175177600000023,0,7.8989,2.126,3.1341,2.1398,0.576,0.0042,0.0264,0.0004,0.113,0.1478,0.0052,0.0016,0.0231,0.0003,0.0031,0.0031,0.0001,0.0002,0.0156,0.0025,0.0006,0.0002,0.013,0.0,0.2601,0.0897,0.0245,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2163,18.183076500000023,0,8.4233,2.0745,3.1243,2.1502,0.5179,0.0045,0.0307,0.0005,0.1048,0.1436,0.0049,0.0014,0.0196,0.0001,0.0017,0.0017,0.0002,0.0001,0.0116,0.002,0.0004,0.0,0.0135,0.0002,0.2379,0.0904,0.0264,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2164,18.191499800000024,0,8.3408,2.1904,3.1587,2.1258,0.6318,0.0079,0.0298,0.0004,0.1125,0.1557,0.0057,0.0025,0.0258,0.0004,0.0029,0.0035,0.0002,0.0002,0.018,0.003,0.0009,0.0001,0.0163,0.0001,0.2703,0.103,0.0274,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2165,18.199840600000023,0,8.0919,2.1298,2.9189,2.156,0.3876,0.0039,0.0164,0.0003,0.0836,0.1071,0.0039,0.0013,0.0178,0.0002,0.0024,0.0033,0.0002,0.0001,0.0144,0.0021,0.0005,0.0001,0.011,0.0,0.1926,0.0574,0.0262,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2166,18.207932500000023,0,8.8269,2.1334,3.2376,2.1272,0.6066,0.0078,0.0302,0.0006,0.1175,0.1607,0.0058,0.0019,0.0255,0.0004,0.0038,0.0043,0.0002,0.0002,0.0185,0.0028,0.0007,0.0002,0.015,0.0002,0.2774,0.102,0.0304,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2167,18.216759400000022,0,8.1362,2.6408,3.2675,2.2674,0.4975,0.0042,0.022,0.0003,0.1242,0.1554,0.0044,0.0017,0.0206,0.0004,0.0033,0.0029,0.0001,0.0001,0.0184,0.0026,0.0008,0.0002,0.0119,0.0002,0.2532,0.0776,0.0269,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2168,18.22489560000002,0,8.5966,2.265,3.2249,2.2031,0.4216,0.0056,0.0201,0.0002,0.0932,0.1227,0.0046,0.0016,0.0189,0.0001,0.003,0.0023,0.0003,0.0007,0.0127,0.0021,0.0006,0.0001,0.0118,0.0001,0.2037,0.0617,0.0247,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
2169,18.233492200000022,0,8.0826,2.127,3.5092,2.1834,0.461,0.0059,0.0246,0.0004,0.0915,0.1265,0.0042,0.0015,0.0181,0.0003,0.003,0.0025,0.0002,0.0002,0.014,0.0021,0.0006,0.0002,0.0117,0.0001,0.2093,0.0778,0.0287,0.0,263.0,0.0,200.0,63.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
